,dates,usd,pound,wig,euro,norm
67,23.05.2013,0.0006877155526361367,-9.521995810324313e-05,0.0021359796475270976,0.0010109130853546144,0.002463000983059077
68,24.05.2013,-0.001969412561159567,-0.00014964561198238524,0.009751546925000687,0.0005725372944433982,0.00996601455092544
69,27.05.2013,0.0023844027173969273,0.0005646565799497516,0.013601509018383195,0.0003417363384936589,0.013824689677320676
70,28.05.2013,0.0029324009802009776,0.0032092469828319814,0.009440973384780893,0.0033288048875432796,0.010913806033505134
71,29.05.2013,0.004620873672265713,0.006736836397893464,0.003718306589708842,0.00611291472008868,0.010859602590204196
72,31.05.2013,-0.0018113545472122627,0.004968325243535521,-0.002828447003542456,0.0036438903842219705,0.007017357807988165
73,03.06.2013,-0.003078773791683198,0.00034164215998244707,0.0010110995623506813,0.0001333071946676423,0.0032612360477231182
74,04.06.2013,-0.0012987145793494914,0.003033549856023665,-2.804993814553569e-06,0.0011368804001821164,0.0034902133459008885
75,05.06.2013,-0.0009829821220125323,0.005160799289638751,0.0027900650486902823,0.0036025593834925207,0.006954351173736138
76,06.06.2013,-0.0035155689481991548,0.002078960652514672,0.004118663264155886,9.364245749021727e-05,0.005801160092395173
77,07.06.2013,-0.005451384960349026,-0.0018095168656251381,0.004798896853350776,-0.001295266036720144,0.007595990678501525
78,10.06.2013,-0.0035783355568655972,-0.0027889186963795387,0.005204246902791532,-0.0017188439992810167,0.007114855119510416
79,11.06.2013,-0.001847488764569638,0.0006925207756234286,0.001201689204889611,0.001393095567921332,0.0026976975305603493
80,12.06.2013,-0.0063118052594911545,-0.0034535533670483343,-0.0023566242842972818,-0.0038295910153106627,0.008484418769407772
81,13.06.2013,-0.0049810594169230615,-0.003044851463331444,-0.001331687896979017,-0.0038129310141924444,0.007098866735093748
82,17.06.2013,-0.0005679069473950582,-0.0017213087304511765,-0.0018263150283861496,0.0006379208505609135,0.002650998234800709
86,21.06.2013,0.0072240789044670795,0.006521266574885942,-0.021095511096018593,0.0037490453819628566,0.023532746619061524
87,24.06.2013,0.0026706321507692365,0.000569368001518189,-0.00667449176142465,-0.0013372374518709762,0.007334405243909491
88,25.06.2013,0.002653429785001604,0.00022238501386651066,0.001197336111135261,-0.00010004232559912563,0.002921261191380507
89,26.06.2013,0.0016401690480980502,-0.002524162645008543,-0.00859228999285,-0.0008158113474741047,0.009140817635238828
90,27.06.2013,0.0010548205298213098,-0.0033434730162058557,-0.0016348698338805034,-0.0005314805971070591,0.003904706027227009
91,28.06.2013,-0.0024586544637121843,-0.004703142883454081,-0.0009375950563033086,-0.0009556324514283787,0.0054732853594476535
92,01.07.2013,0.003460660141041849,0.0012887364434837068,0.014014954931577561,0.0018436663503889061,0.014610101901707098
93,02.07.2013,-0.0017043119091300074,-0.00033001993320380674,0.003237227966113254,-0.001501478378711174,0.003968333966066504
94,03.07.2013,0.00020084959378174894,-0.003631417705472262,0.006234873190170687,-0.0044418054088235515,0.008475306135963648
95,04.07.2013,0.0004016185226463076,-0.005493486011159288,-0.0031030713327920845,-0.0034856430236788194,0.007219310561089075
96,05.07.2013,0.005088471150275442,-0.0024654010941049798,-0.0047872990889092915,0.0008394804548739199,0.007456118373710718
97,08.07.2013,0.006780236459498212,0.002752042322670345,-0.009400632771295436,0.0037356611964987074,0.012484887042671132
98,09.07.2013,-0.005732818900449299,-0.0010258528234267095,-0.0003159997211679144,0.0015861962240790728,0.0060442915917204194
100,15.07.2013,-0.014721546717044731,-0.008587051823493619,0.013366405947761839,-0.005085887243480025,0.022248335977669238
101,16.07.2013,-0.006017399463533746,-0.003598239360553035,0.008865795460911707,-0.005788802091438394,0.012699172477296837
102,17.07.2013,-0.00468915133543335,-0.0019309597208577722,2.2933756853138476e-05,-0.0033729848176553556,0.0060905088644142395
103,18.07.2013,-0.0013195604214344403,0.00175140859412104,0.0017642722041812942,-0.001617602022787712,0.003246223110624237
104,19.07.2013,-0.005791027520284153,-0.0026225197874876205,0.0030764955666717775,-0.0033505580330810414,0.00781694786225721
105,23.07.2013,-0.0027618286212660603,-0.0008628831167064588,0.004412015898328736,-0.0007339188901251958,0.0053269865619062304
106,24.07.2013,-0.004070923610315691,-0.0018020591075387227,0.002238511355650452,-0.0006475865554711469,0.005024951492730254
107,25.07.2013,0.001536756711549625,0.00192112487992957,-0.0032476034558686084,0.0028686127925905414,0.00498279134172414
108,26.07.2013,-0.004029101385134237,-0.0031549387710697596,-0.002541773208683318,-0.0021354556558054183,0.006099842499866815
109,29.07.2013,0.0004716140729641438,-0.0022850204969747656,-0.00035574824555006934,0.00022900642797352155,0.0023712315921642444
110,30.07.2013,0.0001257044687936748,-0.004491632028002734,0.004782825957616144,0.0007263368150132177,0.006602541116732631
111,31.07.2013,0.005540775499088824,0.0003433712186244886,0.006355336858055116,0.004315411620843257,0.009477931259602255
112,01.08.2013,-1.041634115617196e-05,0.0008993237908900831,0.011790022224055674,0.00031421344519322325,0.01182845069795241
113,02.08.2013,-0.0018124622403700164,0.0022428598864165927,0.0107472357484788,-0.00274850402852167,0.011461797000080062
114,05.08.2013,-0.006584714279750936,-0.0014234583193610817,0.003967962724458651,-0.0042916089202469365,0.008918931048054501
115,06.08.2013,-0.0033299368677585095,0.0011650618510776756,-0.00012976192762947925,-0.001898028422975595,0.004008141553435861
116,07.08.2013,-0.004616357504215851,-0.0009446555087790909,0.002794873531350772,-0.0017431679700808944,0.005749181095178492
117,08.08.2013,-0.002435357150420203,0.0008907343076598462,0.008149209191450568,-0.0017620865644869532,0.008731490798466945
118,09.08.2013,-8.491487284001398e-05,-0.0007872560362001124,0.008705778244051166,-0.0013914841172024683,0.00885176736506243
119,12.08.2013,0.003120886586556848,0.0014661350214439928,0.005995728082706098,0.0002786846086471062,0.0069221315604445395
120,13.08.2013,0.0035450485724566327,0.0037352232924692252,0.007400245653208737,0.0016557213930348258,0.009166477594194481
121,14.08.2013,0.0022355087364103188,0.0056296942517142234,0.0026500522193750875,0.0033298101451924023,0.007402794678146362
122,16.08.2013,0.002535641012152201,0.006655461273619601,0.00016539056949627096,0.004174191299940011,0.008256867878083775
123,19.08.2013,-0.0019310286925675602,0.0012388069750217667,-0.007079879570234149,0.002129690248384719,0.00774104578309453
124,20.08.2013,0.0012512880906814239,0.0009951988380381138,-0.005697560490789622,0.001582066761643297,0.006125461076328618
125,21.08.2013,-0.0007351319561862413,-0.0018137603955340476,0.0004999234445792755,-2.3575638506634355e-05,0.0020200556988818497
129,07.11.2013,-0.003362869648766975,0.005977699357279986,0.021638131678994865,-0.003750675439432749,0.023006913975805378
130,08.11.2013,0.004713191580526077,0.0007402714328585969,-0.00351347369838384,0.0028315732380435055,0.006566923259844569
131,12.11.2013,-0.002004371235140412,-0.0028589326651384805,-0.006879082612812559,-9.544489250512544e-05,0.0077150429262227375
132,13.11.2013,-0.001228540600596184,-0.000735161434767595,-0.00111832829625369,0.0007874955255935401,0.0019800458892445675
133,14.11.2013,-0.0026312411757155596,0.002180354073449964,0.0033784687985773942,-0.001224029122355197,0.00495879750803816
134,15.11.2013,-0.0020912425197865403,-0.0007207543895944024,0.015375144047269362,-0.001687092153429659,0.015624791729016077
135,18.11.2013,-0.0032670256096118955,-0.0012555514742714768,0.010185619141588553,-0.00043842867164090027,0.010779096568637708
136,19.11.2013,0.0017143411646738382,0.0010832714798694187,0.005388931315650769,7.974926830045526e-05,0.005758418480675898
137,20.11.2013,0.0023895119798504894,0.0037005123272482177,-0.0031306454916185666,0.0016028324681227613,0.005636805132433193
138,21.11.2013,0.0008268190018039245,0.002655344296333517,0.00033658411706682934,0.000724499219769914,0.002893556804544167
139,22.11.2013,-0.0022209108953381573,-0.0007632979782558058,0.002847154851430833,0.00037392099924415945,0.003709605999340498
140,25.11.2013,-0.001462397040796537,0.0007572386032266287,0.0003488123652373165,0.0012167772104787478,0.0020770730014205035
141,27.11.2013,-0.0007753440589260974,0.001765553129210673,-0.002512333455410465,0.0004289288692957971,0.0031959561367246032
142,28.11.2013,-0.000743614613643695,0.0026900422058346862,-0.003294953763494868,0.0007463338335360614,0.004382125541041246
143,29.11.2013,0.00044218677538010454,0.0020682864940229084,-0.00454287551676158,-0.00041255761922531775,0.005028047326313793
144,02.12.2013,0.0006468165843769302,0.0017013307307809367,-0.007011914661878449,0.0003809795937803617,0.007254308418151771
145,03.12.2013,-0.00011850638857169304,0.0005068990941647922,-0.011350683538599915,-0.0003173620863383686,0.0113670456119031
146,04.12.2013,-0.0042236372843735825,-0.00474401405438829,-0.008354594792875925,-0.0011190565004485231,0.010554445644491704
147,05.12.2013,-0.0040143260584943885,-0.0053417955837631315,-0.003460416871533978,-0.0011918193519678821,0.007618694904978184
148,06.12.2013,-0.0049322092821136865,-0.00374205726743404,9.014380528737931e-05,-0.001153466764247435,0.0062982769451001
149,09.12.2013,-0.002980544577155575,-0.00031356537170845744,0.000603643580007196,-0.0006689868830785928,0.003129520448912466
150,10.12.2013,-0.0022229279136233293,-0.001454865791967519,-0.0005329073443677279,-0.0003267479020393482,0.0027292485066353384
151,11.12.2013,-0.0006914111372067211,-0.002379297438913408,-0.005899047056108109,-0.00044643568934443767,0.006413826210490239
152,12.12.2013,0.0004502773049255282,-0.0036377522308868038,-0.005918030311459321,4.785375891258603e-05,0.00696141966083401
153,13.12.2013,-0.00013172916483705777,-0.0014590687510506184,-0.005801873632820809,-0.000685871056241294,0.006023154568012676
154,16.12.2013,-0.0006257959685564973,-0.002215368869017187,-0.007518440511097735,-0.0002474022761010941,0.00786686948062618
155,17.12.2013,0.0006152020828984472,0.0028749013018039005,-0.005122277066543002,-0.0008940616742900698,0.005973324009442573
156,18.12.2013,0.0013174796614079387,0.0023417785404258318,-0.007194558178407973,-0.0013502824407355396,0.007797731044533293
157,19.12.2013,0.0004934048222098308,0.00185293347566029,0.002090134061920601,-0.0015841267301385242,0.003248834972377409
158,20.12.2013,-0.0012383833070315209,-0.0016484731520013396,0.002558790190533733,-0.0007933200846206301,0.0033805060189027467
159,23.12.2013,-0.00302847424150976,-0.0007786123248961774,0.004151365389916339,-0.0007698908519322423,0.005253994662012185
160,27.12.2013,-0.004039225613313158,-0.0009471541711728593,0.0012131869321359012,-0.0009711309261056789,0.004430277913083941
161,30.12.2013,0.0013481854749590738,0.003267754125035216,0.0032718954968571357,0.0004980879848321962,0.004842438732659763
162,02.01.2014,0.005462732028163497,0.0043897273677719895,0.001492836657105645,0.0016059355377475715,0.007342937955007425
163,03.01.2014,0.006794059862362811,0.005131216345159562,-0.0054282646488366115,0.0022126376885953647,0.01033684928945972
164,07.01.2014,0.0029325832897260096,0.0030537188985368946,-0.008991441824273916,0.0005999328075256827,0.009956464699646632
165,08.01.2014,-2.173983934261603e-05,0.0015420659713030194,-0.0114467708556939,0.00048765279121276706,0.011560484779973816
166,09.01.2014,-0.0035762813196370535,-0.0019295706705259041,-0.004302341493677253,-0.0022932481022773787,0.006346822845846143
167,10.01.2014,-0.004200030545676636,-0.00548872130669964,-0.00025794418087909943,-0.0018099837421813314,0.007149048504146934
168,13.01.2014,-0.003976731192690819,-0.005392522368981689,0.00568496982807809,-0.0025433859929234748,0.009147752878934016
169,14.01.2014,0.002441760707450724,0.00028782179145636633,0.008631623928621046,0.0007239382239381253,0.00900411322303921
170,15.01.2014,0.0025016458196183144,0.0016996674272791168,0.005550300456422352,0.0012137287999356428,0.006436309029756324
171,16.01.2014,0.004574905875142088,0.004669494639099492,0.0020875466255021458,0.0015414134440157046,0.007033331377805701
172,17.01.2014,0.0011875449414942008,0.002500099738021566,-0.0011796830223156363,-8.015839298458616e-05,0.003009790539095635
173,20.01.2014,0.001077316502530401,0.0036943689062811647,0.0014243965856537422,-0.0003447087211307931,0.004117851648368004
174,21.01.2014,9.783246733463535e-05,0.002881177846649985,0.006399298126771091,6.415396952696995e-05,0.007018966392767063
175,22.01.2014,-4.34768431464283e-05,0.0007972957835571393,-0.0021009394356131805,0.0028145748468419995,0.0036018535343567575
176,24.01.2014,0.0003586995510820312,0.0023570619683441763,-0.009511857664392775,0.003174501635228255,0.01030714816766963
177,27.01.2014,-0.001314760083449329,-0.0012480130318835991,-0.00965466324876263,0.0015065042724140554,0.009938219567638488
178,28.01.2014,0.0029376244410355135,0.004557651329808232,-0.0030787899761627324,0.002944804807195167,0.006895842665727797
179,29.01.2014,0.005055271693733099,0.003384726177616315,0.0024915676199259718,0.0021664087608614935,0.006921949098245469
180,30.01.2014,0.009746672855030392,0.006890161944904882,0.0026354620192106104,0.005186557709363049,0.0132784789903534
181,31.01.2014,0.004895777659005729,-5.832112909709419e-05,0.006562946897126887,0.0013943265875233646,0.00830592913813384
182,03.02.2014,-0.0006701557314269246,-0.004069756138656899,0.0027508587614670788,-0.001848646947765653,0.005291194874083105
183,04.02.2014,-0.0062802703709619045,-0.008185787442819947,0.0015999109887934182,-0.004728691334673463,0.011461638142171849
184,05.02.2014,-0.006823415992715853,-0.006573811039016331,0.006645900066782451,-0.00513125074236831,0.012659846731499468
185,06.02.2014,-0.005640760154446811,-0.004814391662979367,0.008449006418318694,-0.0025549798228229337,0.011528667466640836
186,07.02.2014,-0.003481750637236325,-0.002123536750457955,0.0061037188701358325,-0.0008219221807271859,0.0073866728604470265
187,10.02.2014,-0.0015673639985198662,0.0008046710823825798,0.0028320985155187994,-0.0004711970801752896,0.0033685210619273914
188,11.02.2014,-1.0901558923026577e-05,0.004976975673287143,0.0069766112479658915,-0.0011505824823815347,0.008646811565570654
189,12.02.2014,-0.0023329590423964985,0.0029819759061635587,0.00839700334382365,-0.0014718822494202977,0.009327967662400191
190,13.02.2014,-0.00393378134731992,0.0023732143210299927,0.005123690474559961,-0.0025956130934259303,0.00735501144199821
191,14.02.2014,-0.00414678295211468,-0.0019927262204625373,0.0012749243459042603,-0.001381503911583759,0.0049699850892299955
192,17.02.2014,-0.002974321689414805,-0.002510708401976869,-0.0008794991299901911,-0.0011903804391535378,0.004164225078145207
193,18.02.2014,0.0012043267371584232,-0.0005549352905813709,0.0004660050037117447,0.0021420173616142346,0.002561982651679842
194,19.02.2014,0.0015339454400991048,0.00036355223584627616,-0.00292525821002787,0.0019767292363073174,0.0038664910332751623
195,20.02.2014,0.000617045892788104,-0.0002709131756309935,0.0011985162301422214,0.0002726674900153103,0.0014017590008852127
196,21.02.2014,-0.000836903018356816,-0.0011698689350224667,0.003703670336740794,-0.0008338143800910025,0.00405973156390488
197,24.02.2014,-0.0018515457100346522,-0.001488863302497423,0.004492780155023857,-0.0011554756708176406,0.0052120181309257664
198,25.02.2014,0.003831417624521105,0.0045594014460192955,-0.0025822904172602135,0.0023457583547557004,0.006902080021083057
199,26.02.2014,0.0006379655498602865,0.0016294488240919947,-0.007201650762990064,0.00011220466130201778,0.007412048779604502
200,27.02.2014,-0.000967330607219985,-0.0002634490752937424,0.000773917125444834,0.0002884939015594945,0.0012989651139393725
201,28.02.2014,0.0019475375203557022,0.0017919257931906518,-0.012386623503589322,0.0033007001970806193,0.013089192643252472
202,03.03.2014,0.0013836878575901324,0.0005787037037037202,-0.00381941395413421,0.001900442371880029,0.00452206747249473
203,04.03.2014,0.0038272999440707167,0.004423208370576637,-0.010153019900491778,0.0021837541443507913,0.011919127166624839
204,05.03.2014,-0.006380003495892184,-0.004743988221822426,0.00952917750009985,-0.0032446360122787565,0.012827422014456835
205,06.03.2014,-0.0020780191749494303,-0.001038790269559331,-0.002223906217995064,0.0014281383139989057,0.0035188899991243556
206,07.03.2014,-0.001300089243414182,-0.003323636650827466,-0.006770912626106407,0.002047531410088066,0.007923031950789373
207,10.03.2014,0.0040487616526005965,0.0011093722141881646,-0.008103850939117918,0.0035619444400272204,0.009797092725215223
208,11.03.2014,0.0009449303388566754,-0.00048151446192401526,-0.009311978894973039,0.001275530414666326,0.009458576970215758
209,12.03.2014,0.0027991832971085984,0.0021315629701976757,-0.008349797850889185,0.0024053868004398904,0.009374646533985898
210,13.03.2014,-0.0014777839808215454,-0.0007112047677059197,-0.011251999451533767,9.47216367899184e-05,0.011371284956475797
211,14.03.2014,-0.00016444122870473699,1.976974833128864e-05,0.001965090363139632,0.000765594045730511,0.0021154541211780673
212,17.03.2014,-0.004265210574213585,-0.004612850082372333,0.005145149797914916,-0.002673585917536747,0.008549329519106193
213,18.03.2014,0.0010020481423569372,-0.0011717974180733837,0.005558527536286162,-0.0012257130882437073,0.005897186669501642
214,19.03.2014,0.0011110499972497578,-0.0019221464410464906,-0.0012130534749958954,-0.002438599547117115,0.0035138789850556597
215,20.03.2014,0.0021976572973210207,-0.000132817117470041,-0.0006303114937677989,-0.0009524263060146643,0.0024802714429525484
216,21.03.2014,-0.0011622042409490385,-0.0018729701188207049,0.000946987381134301,-0.0006911673578339217,0.0024966443840158535
217,24.03.2014,-0.0015148188803512097,-0.0008450835434952175,0.0034484113495638624,-0.00048494677510413364,0.003890444273632471
218,25.03.2014,-0.001132340977550994,0.0009257162646350015,0.007413951958053611,-0.0011533016241666028,0.007644340060769354
219,26.03.2014,-0.00046225470234106947,0.0016700711277306546,0.00743053943294214,-0.0027950087991018835,0.008125749653606185
220,27.03.2014,6.606692579591567e-05,0.0024112551812094374,0.004407612492093538,-0.0016609438632914086,0.005291908803546966
221,28.03.2014,-0.000594563051209418,0.0010735088498214918,0.0044409907844897845,-0.0012077874294126323,0.004763095222130131
222,31.03.2014,-0.0004957639722813489,-7.281440930972938e-05,0.005957851403157521,0.0005205371943848291,0.006001502825731184
223,01.04.2014,-0.0005621445262554703,-0.0009665161725957994,0.005929709558151863,-0.00014407376576819342,0.0060359235146171634
224,02.04.2014,0.001146978703693513,-0.0015306933842238468,0.0018211702272623587,-0.00023215229190354236,0.0026512521695485707
225,04.04.2014,0.0007821364442535117,0.0005773787006988496,-0.0018419112178665875,-0.00017615642690715916,0.002090160664325518
226,07.04.2014,-0.0006934660091582057,0.001823994481587432,-0.001974413974059619,0.00016817894239484765,0.0027810871385747986
227,08.04.2014,-0.003150300159717956,0.0021053607250915984,-0.0014676812770632042,4.0035872141297446e-05,0.004063573068270975
228,09.04.2014,-0.0028950596139185603,0.00029730247553838574,0.0019103446854074058,0.0004964249397485521,0.0035164774232137774
229,10.04.2014,-0.0012522579429723457,-0.0015587229039800699,-0.00038225496132837655,0.00072826217438271,0.002162001780116331
230,11.04.2014,0.0021303981181481912,0.0005027452536878751,-0.003912194244275247,0.0013275114757771433,0.004675350195993389
231,14.04.2014,0.0025244696399309152,0.0015735953347526532,-0.008399050976889533,0.000894482956905085,0.008955071541482566
232,15.04.2014,0.0022199151793604877,0.003762773626257543,-0.009494715102586593,0.0007500558552233638,0.010478486886533533
233,16.04.2014,0.00025345749077088087,0.0019598300603731467,-0.0019671225838426842,0.000215280103334603,0.0027966214166250244
234,17.04.2014,0.0004957694341618524,0.0026386263390045794,0.0049627655940425175,0.0004862688827771411,0.005663359078895438
235,22.04.2014,8.809311442203871e-05,-0.00031423072390901474,0.006619954183592736,-0.0001434194381143561,0.006629544771155329
236,23.04.2014,0.00039638409618891757,0.0009364399565177095,0.0012528165539016367,0.001075800076501432,0.0019393130913302405
237,24.04.2014,0.0009245297555500187,-0.00043179870329546066,-0.003397669637125067,0.0013930570038924728,0.003811295339933718
238,25.04.2014,0.0007367414037673381,0.0011519606238912239,-0.002374571796811331,0.001629596654954879,0.0031880993791086327
239,28.04.2014,0.00024173699015461736,0.0005360913708905013,0.000885307055914053,-0.00018253533646039877,0.0010783869725938782
240,29.04.2014,-0.0014171152367350448,0.0008886507537193555,0.0025503495038157187,-0.000619145896173845,0.003112160019766753
241,30.04.2014,-0.0006600587452284534,0.0005614419919441893,0.0013823278006093176,-0.0002462232530063835,0.0016499547557824905
242,02.05.2014,-0.00012109069693189145,0.0004632559717607787,-0.0041433164651817345,0.0012711426778211354,0.004360291743711632
243,05.05.2014,-0.0013872068699770645,0.00031956382798337124,-0.006581045429507548,-8.728011362302279e-05,0.006733813236476283
244,06.05.2014,-0.0016978303051684573,-0.00034554024891941815,-0.007383737111348321,-0.0008649420726868362,0.0076334608355173965
245,07.05.2014,-0.0012037548315847468,0.00014348138003006383,-0.0022732701616937634,-0.002025240050511967,0.003277036327419008
